Column1,year,id,regionName,Gdp0101,Gdp0102,Gdp0103,Gdp0106,Gdp0113,Gdp0114,Gdp0115,Gdp0116,Ftec0101,Ftec0102,Ftec0103,Ifa0101,Ifa0102,Ifa0104,Pop01,Pop04,Pop05,Pop30,Tpt0101,Tpt0103,Tpt0104,ccnl1s,egdp1s,hdmsp1s,hviirs1s,vl1s,panda1s,ccnl1m,egdp1m,hdmsp1m,hviirs1m,panda1m,vl1m,e1s,e1m,viirs1s,viirs1m
527,2009,620000,甘肃省,3387.56,497.05,1527.24,1363.27,14.7,45.1,40.2,12872,386555.0,73551.0,313004.0,2363.0018,2076.3582,286.6436,2635.0,1774.9823,860.4777,1053.0,2435.387,114000.0,76631.0,271101.6151,213815.6245,426360.7725,,81784.8224,39020404.45,0.501545221,0.50166329,11.68475901,,62.12252795,0.037825732,65283521042.15248,153211.17980528242,,
528,2009,630000,青海省,1081.27,107.4,575.33,398.54,9.9,53.2,36.9,19454,58678.0,25188.0,33491.0,798.23,689.0893,109.1407,557.0,323.7913,233.0,403.0,1676.9,60136.0,39726.0,89560.19536,191644.8778,137473.6157,,27651.54271,11790788.78,0.104167886,0.274508556,11.22564213,,11.801592,0.008040368,60545755693.39332,86727.61393588192,,
529,2009,640000,宁夏回族自治区,1353.31,127.25,662.32,563.74,9.4,48.9,41.7,21777,120248.0,74293.0,45955.0,1075.9058,964.1606,111.7452,625.0,337.0,288.0,425.0,890.0,21805.0,20297.0,144970.625,84114.28487,218560.9804,,54358.94702,18351899.97,2.216923479,1.616639971,15.23505199,,241.5081083,0.207812937,25009786599.174164,480713.2351762643,,
530,2009,650000,新疆维吾尔自治区,4277.05,759.74,1929.59,1587.72,17.8,45.1,37.1,19942,1394783.0,1093456.0,301327.0,2725.4512,2434.1466,291.3046,2159.0,1299.0,860.2141,1658.0,3673.4,150683.0,91618.0,514290.713,704519.5888,832225.7686,,233175.6687,33096673.31,0.237011688,0.431681559,14.5691197,,13.12576934,0.026864769,218137615094.57272,133670.2103414762,,
531,2009,110000,北京市,12153.03,118.29,2855.55,9179.19,1.0,23.5,75.5,70452,21473305.0,4837932.0,16635373.0,4616.9211,4149.6286,467.2925,1755.0,263.25,1491.75,4433.0,1169.459,20755.0,20551.0,373240.5039,216667.7781,461218.7961,,311481.4058,45123106.25,17.36049208,13.19230495,28.72339709,,1806.163774,3.621918762,65981575340.62799,4017433.728899632,,
532,2009,120000,天津市,7521.85,128.85,3987.84,3405.16,1.7,53.0,45.3,62574,6383123.0,2989272.0,3393852.0,4738.2019,4446.5679,291.634,1228.0,270.0724,958.0876,1713.0,781.49,14316.0,14316.0,336099.1161,173503.2991,446310.5961,,198504.6485,11778978.1,21.4839655,15.26277705,24.77251118,,647.9060708,3.172009626,52957565181.99438,4658566.875423821,,
533,2009,130000,河北省,17235.48,2207.34,8959.83,6068.31,12.8,52.0,35.2,24581,2962725.0,1568890.0,1393835.0,12269.7999,10476.5014,1793.2985,7034.0,4009.0,3024.792,3233.0,4880.286,152135.0,142777.0,1435534.377,540131.0011,2200134.588,,306219.3334,147004023.8,5.862009862,2.878394392,14.00497378,,516.5860165,0.312607794,164544995212.89,876940.5350238666,,
534,2009,140000,山西省,7358.31,477.59,3993.8,2886.92,6.5,54.3,39.2,21522,856903.0,283746.0,573158.0,4943.1618,4509.5569,433.6049,3427.0,1851.1171,1576.2429,2198.0,3536.318,127330.0,121310.0,738674.0101,400857.7065,1138179.475,,220525.9891,118663025.2,3.726510788,2.552405821,14.6201595,,515.1636926,0.278129262,123500950403.78333,786734.6836786267,,
535,2009,150000,内蒙古自治区,9740.25,929.6,5114.0,3696.65,9.5,52.5,38.0,40282,677407.0,231548.0,445859.0,7336.7901,7143.8367,192.9534,2422.0,1128.6846,1293.3854,1619.0,8074.209,150756.0,122231.0,734120.8068,554343.2236,1122996.455,,285283.0002,48002113.13,0.458988153,0.483574958,13.79482699,,25.82699166,0.044591042,171405135393.69232,149535.31165399673,,
536,2009,210000,辽宁省,15212.49,1414.9,7906.34,5891.25,9.3,52.0,38.7,35239,6293438.0,3341493.0,2951945.0,12292.4933,11605.1207,687.3726,4319.0,1712.4835,2606.5165,4371.0,4229.3,101117.0,83153.0,927289.8304,372810.0769,1400718.894,,381048.1499,13358705.95,4.699618475,2.583794234,14.28780422,,58.26236173,0.482788065,114325650407.41267,792512.4829822021,,
537,2009,220000,吉林省,7278.75,980.57,3541.92,2756.26,13.5,48.7,37.9,26595,1174241.0,312494.0,861747.0,6411.5984,5958.9498,452.6486,2740.0,1278.8219,1460.7281,1913.0,3913.52,88430.0,77643.0,674056.089,233609.0708,1051189.247,,197252.3752,64602602.23,2.551361947,1.222674649,11.7970403,,210.4286578,0.186652819,70978804343.3161,371827.5973030516,,
538,2009,230000,黑龙江省,8587.0,1154.33,4060.72,3371.95,13.4,47.3,39.3,22447,1622951.0,1008213.0,614739.0,5028.8297,4695.7424,333.0873,3826.0,1702.57,2123.43,2131.0,5756.1,151470.0,114511.0,1466433.247,433447.7887,2249468.725,,363120.3347,122072765.2,2.171945845,0.957699631,11.21425651,,155.6625713,0.134453939,134400659542.41762,297126.6882552626,,
539,2009,310000,上海市,15046.45,113.82,6001.78,8930.85,0.8,39.9,59.4,78989,27771361.0,14179603.0,13591758.0,5043.7528,4618.9096,424.8432,1921.0,218.994,1702.006,3855.0,317.7,11671.0,11671.0,295914.9335,200281.5372,366425.8784,,174423.2428,6203650.49,31.59973719,31.31997501,34.61849212,,570.0434055,4.655852009,62026830656.08964,9702833.901982335,,
540,2009,320000,江苏省,34457.3,2261.86,18566.37,13629.07,6.6,53.9,39.6,44744,33873970.0,19919919.0,13954051.0,18949.8746,14266.8014,4683.0732,7725.0,3429.9,4295.1,4995.0,1655.566,143803.0,134192.0,1505854.927,911443.0645,2105185.227,,364057.2181,108736179.6,12.15627372,8.993608742,17.00486725,,755.3889023,0.734718495,274507500038.96832,2709373.637098609,,
541,2009,330000,浙江省,22990.35,1163.08,11908.49,9918.78,5.1,51.8,43.1,44641,18773086.0,13301295.0,5471791.0,10742.321,7454.3262,3287.9948,5180.0,2180.78,2999.22,4335.0,1678.244,106952.0,102153.0,871694.1097,534326.8966,1262847.992,,153874.3625,-23902819.18,7.071127786,5.283081,15.57737771,,-166.8586286,0.312031265,160589096596.72388,1588572.8432063968,,
542,2009,340000,安徽省,10062.82,1495.45,4905.22,3662.15,14.9,48.7,36.4,16408,1567773.0,888649.0,679124.0,8990.727,7945.4978,1045.2292,6131.0,3549.849,2581.151,2360.0,2849.88,149184.0,139424.0,469736.215,293568.1265,733195.0706,,66465.10331,72451183.62,2.838432514,2.08829987,11.35264134,,376.746789,0.100404254,85525834641.61786,608726.8575692505,,
543,2009,350000,福建省,12236.53,1182.74,6005.3,5048.49,9.7,49.1,41.3,33840,7964959.0,5331911.0,2633048.0,6231.2039,5548.6078,682.5961,3627.0,1762.722,1864.278,2918.0,2109.719,89504.0,67512.0,488764.5772,292987.9603,731205.7961,,117853.0558,-59607333.38,3.501816463,2.431529918,13.02329095,,-367.5140351,0.21108664,86558049893.58627,718668.319969608,,
544,2009,360000,江西省,7655.18,1098.66,3919.45,2637.07,14.4,51.2,34.4,17335,1277878.0,736849.0,541030.0,6643.1422,6008.1185,635.0237,4432.0,2518.3522,1913.8059,2447.0,2712.357,137011.0,92237.0,239189.3934,167301.3955,384858.8392,,29003.20207,38738721.9,1.264481938,0.998418043,10.99728528,,176.235528,0.038331152,49870299367.39567,298018.6772737096,,
545,2009,370000,山东省,33896.65,3226.64,18901.83,11768.18,9.5,55.8,34.7,35894,13905337.0,7949071.0,5956266.0,19034.5274,15439.097,3595.4304,9470.0,4894.251,4576.049,4728.0,3685.695,226693.0,223992.0,1870046.405,780639.359,2751713.827,,536732.096,168658018.8,9.519565495,5.046837992,13.480284,,738.8364659,0.683056643,237317895360.1304,1534294.9478108848,,
546,2009,410000,河南省,19480.46,2769.05,11010.5,5700.91,14.2,56.5,29.3,20597,1347642.0,734538.0,613104.0,13704.5039,11454.8894,2249.6145,9487.0,5910.0,3577.0,4006.0,3949.232,242314.0,177235.0,1086412.176,465406.5272,1621522.835,,187180.0591,150009774.2,5.43041983,2.802723973,11.23082732,,645.2627982,0.233901394,139942905668.44302,842999.759456953,,
547,2009,420000,湖北省,12961.1,1795.9,6038.08,5127.12,13.9,46.6,39.6,22677,1725102.0,997880.0,727222.0,7866.8891,7183.6717,683.2174,5720.0,3088.8,2631.2,3662.0,2980.242,197196.0,168834.0,314824.5741,243759.3221,498590.6627,,43404.50543,62796980.02,1.446878424,1.306802288,12.44776073,,248.3603444,0.049869289,72224210918.23602,387408.0016519784,,
548,2009,430000,湖南省,13059.69,1969.69,5687.19,5402.81,15.1,43.5,41.4,20428,1014947.0,549203.0,465743.0,7703.3812,6880.0027,823.3785,6406.0,3638.608,2767.392,3254.0,3693.031,191405.0,148180.0,267747.8236,199125.4191,432110.3686,,28968.27652,50941884.93,1.1151336,0.936140575,10.68795072,,182.5799409,0.030161896,59147495292.57256,278210.2883057416,,
549,2009,440000,广东省,39482.56,2010.27,19419.7,18052.59,5.1,49.2,45.7,41166,61109405.0,35895489.0,25213916.0,12933.1217,10230.0526,2703.0691,9638.0,3527.508,6110.492,5512.0,2478.595,184960.0,160180.0,1445315.231,940400.3091,2009838.745,,752766.7912,18242738.83,7.272918909,5.33324399,20.05861554,,78.99766689,0.946971503,288611987052.3465,1637850.5624381616,,
550,2009,450000,广西壮族自治区,7759.16,1458.49,3381.54,2919.13,18.8,43.6,37.6,16045,1425473.0,837537.0,587936.0,5237.2398,4689.8801,547.3597,4856.0,2952.448,1903.552,1613.0,3125.982,100491.0,77154.0,418226.9349,206089.1124,672953.1647,,76579.72249,6571549.243,1.603442559,0.868810649,10.74140387,,21.68138055,0.073399182,62593575699.98147,264060.463421238,,
551,2009,460000,海南省,1654.21,462.19,443.43,748.59,27.9,26.8,45.3,19254,488163.0,130863.0,357300.0,988.3153,942.6794,45.6359,864.0,439.5524,424.0,482.0,387.292,20041.0,14459.0,135660.9762,64187.24203,213843.1569,,20266.72043,-132900056.9,2.942238274,1.917812666,11.91876986,,-2736.283307,0.109883175,19081782022.375107,570542.4120813275,,
552,2009,500000,重庆市,6530.01,606.8,3448.77,2474.44,9.3,52.8,37.9,22920,771252.0,428007.0,343245.0,5214.2803,4855.1053,359.175,2859.0,1384.0419,1474.9581,1300.0,1317.678,110950.0,70425.0,174125.0072,106800.4531,268986.3176,,39159.51382,23659130.25,1.823020176,1.292061528,13.01344706,,213.1626011,0.102494268,31277316348.03261,378476.9380289455,,
553,2009,510000,四川省,14151.28,2240.61,6711.87,5198.8,15.8,47.4,36.7,17339,2416865.0,1416945.0,999920.0,11371.8725,9090.0851,2281.7874,8185.0,5017.405,3167.595,3844.0,3257.881,249168.0,183108.0,509576.285,335666.136,792121.2902,,117357.9949,69313259.58,0.898688271,0.688293879,12.91592366,,105.1951474,0.051742755,100538786798.9098,206225.1523470188,,
554,2009,520000,贵州省,3912.68,550.27,1476.62,1885.79,14.1,37.7,48.2,10309,230421.0,135661.0,94760.0,2412.0161,2049.8252,362.1909,3798.0,2662.7778,1135.2222,1035.0,1982.651,142561.0,68046.0,176517.993,122806.5488,290682.3216,,24659.58384,26140744.2,0.891041476,0.694721376,9.893593803,,113.5548869,0.031119256,35558525513.67344,201228.96403990468,,
555,2009,530000,云南省,6169.75,1067.6,2582.53,2519.62,17.3,41.9,40.8,13539,804760.0,451325.0,353434.0,4526.3729,4117.5129,408.86,4571.0,3016.86,1554.14,1152.0,2474.772,206028.0,138150.0,450939.4117,304153.1906,689027.6039,,130520.131,44147657.71,1.061773041,0.790384306,12.93442367,,89.45399726,0.076829256,92465715388.66122,240359.11323841772,,
556,2009,540000,西藏自治区,441.36,63.88,136.63,240.85,14.5,31.0,54.6,15295,40210.0,37547.0,2663.0,378.2757,327.635,50.6407,290.0,221.0029,69.0271,40.0,525.5,53845.0,26063.0,27099.61295,278915.4554,43983.81569,,13140.5679,-15223343.29,0.01914826,0.231279109,12.17622396,,-9.256689826,0.002321234,86220883778.8595,71495.76352119452,,
557,2009,610000,陕西省,8169.8,789.64,4236.42,3143.74,9.7,51.9,38.5,21688,840539.0,398815.0,441724.0,6246.9044,5888.3715,358.5329,3772.0,2131.18,1640.82,2885.0,3319.5,144109.0,128487.0,584979.1125,322267.6776,907906.9725,,157815.5976,69358265.69,2.319423732,1.56448051,14.10974317,,236.6556181,0.156431857,96458591612.35526,468315.31610961136,,
558,2010,500000,重庆市,7925.58,685.38,4359.12,2881.08,8.6,55.0,36.4,27596,1242707.0,748894.0,493814.0,6688.9139,6170.6095,518.3044,2885.0,1355.0,1529.0,,1396.247,116949.0,77175.0,200844.2671,119021.1294,290049.3882,,34698.48049,24489374.65,2.102760294,1.439906086,11.7085407,,220.6428869,0.090818169,34602409613.272896,418712.84265980974,,
559,2010,120000,天津市,9224.46,145.58,4840.23,4238.65,1.6,52.5,46.0,72994,8210005.0,3748483.0,4461522.0,6278.0917,5896.5189,381.5728,1299.0,266.0,1034.0,,781.456,14832.0,14832.0,346603.9086,192765.6767,463978.702,,189531.5742,7552696.42,22.15544778,16.95725419,25.77621268,,415.438234,3.028624177,58396366452.19821,5137006.912315834,,
560,2010,310000,上海市,17165.98,114.15,7218.32,9833.51,0.7,42.1,57.3,76074,36895065.0,18071398.0,18823667.0,5108.8956,4630.4723,478.4233,2303.0,246.0,2056.0,,422.407,11974.0,11974.0,344945.2106,218568.7729,416504.8706,,252570.6997,4098041.345,36.83551172,34.17972821,38.91396545,,376.5623882,6.741829705,66792121278.90888,10448266.530391984,,
561,2010,510000,四川省,17185.48,2482.89,8672.18,6030.41,14.4,50.5,35.1,21182,3269386.0,1884062.0,1385324.0,13116.7166,11061.3813,2055.3353,8045.0,4812.0,3232.0,,3549.166,266082.0,205983.0,628184.5515,375683.6443,910091.2902,,133655.8204,72170845.64,1.107865701,0.770351028,10.55073778,,109.5320403,0.058928413,111824159449.1466,229366.6507734322,,
562,2010,330000,浙江省,27722.31,1360.56,14297.93,12063.82,4.9,51.6,43.5,51711,25353466.0,18046478.0,7306987.0,12376.036,8438.0751,3937.9609,5447.0,2090.0,3356.0,,1774.637,110177.0,105851.0,1095695.12,597588.8791,1546169.722,,328310.9879,-24977404.98,8.888209895,5.908574831,17.04944813,,-174.3599995,0.665759332,178817239733.0355,1768818.53979142,,
563,2010,440000,广东省,46013.06,2286.98,23014.53,20711.55,5.0,50.0,45.0,44736,78489612.0,45319116.0,33170496.0,15623.6976,12599.2607,3024.4369,10441.0,3531.0,6910.0,,2726.947,190144.0,170144.0,1418738.306,1021206.107,2016667.965,,521709.9796,13554971.11,7.139182116,5.791513761,16.23103187,,58.69793467,0.656304833,308586641219.8332,1751155.4817582353,,
564,2010,210000,辽宁省,18457.27,1631.08,9976.82,6849.37,8.8,54.1,37.1,42355,8071215.0,4309871.0,3761344.0,16043.0255,15106.3279,936.6976,4375.0,1658.0,2717.0,,4278.622,101545.0,84757.0,963711.405,414245.3128,1359872.714,,308887.0529,11016295.05,4.884207477,2.870964915,12.84940192,,48.04622318,0.391359944,125966940739.10204,873210.6279129887,,
565,2010,360000,江西省,9451.26,1206.98,5122.88,3121.4,12.8,54.2,33.0,21253,2161918.0,1341606.0,820311.0,8772.2717,7856.9409,915.3308,4462.0,2496.0,1966.0,,2834.536,140597.0,101455.0,333121.9549,185398.607,488982.3333,,45641.85851,44366276.22,1.761059255,1.106418233,9.107614707,,201.837173,0.060321099,54767822966.38968,327256.3316671752,,
566,2010,640000,宁夏回族自治区,1689.65,159.29,827.91,702.45,9.4,49.0,41.6,26860,195999.0,117000.0,78999.0,1444.1606,1292.802,151.3586,633.0,330.0,303.0,,1248.386,22518.0,21198.0,196309.8278,95029.64326,273493.9059,,57956.2865,18383832.64,3.002014141,1.826428412,11.01462806,,241.9283372,0.221565479,28166012199.030445,541379.0634525903,,
567,2010,650000,新疆维吾尔自治区,5437.47,1078.63,2592.15,1766.69,19.8,47.7,32.5,25034,1713011.0,1296865.0,416146.0,3423.2441,3065.1329,358.1112,2185.0,1245.0,940.0,,4228.835,152843.0,98560.0,736134.3889,770691.2623,1091459.443,,195176.6218,36937435.51,0.339248697,0.472227048,9.684782066,,14.64897254,0.022486801,235035585723.1569,144023.52451340723,,
568,2010,370000,山东省,39169.92,3588.28,21238.49,14343.14,9.2,54.2,36.6,41106,18915629.0,10422560.0,8493069.0,23280.5154,18844.4068,4436.1086,9588.0,4823.0,4765.0,,3833.426,229859.0,227719.0,1873154.925,865616.4146,2645399.945,,491849.386,154062354.5,9.535389576,5.59621515,13.14001847,,674.897561,0.625937955,261043957991.7252,1687687.4173162258,,
569,2010,630000,青海省,1350.43,134.92,744.63,470.88,10.0,55.1,34.9,24115,78896.0,46620.0,32276.0,1016.8686,840.0123,176.8563,563.0,311.0,252.0,,1863.292,62185.0,47604.0,110332.4745,207853.7791,156586.4157,,27812.62681,12739293.24,0.128328222,0.297725884,9.404884143,,12.75096553,0.008087207,64555527082.593056,92471.06963216868,,
570,2010,610000,陕西省,10123.48,988.45,5446.1,3688.93,9.8,53.8,36.4,27133,1210168.0,620822.0,589347.0,7963.6658,7569.9009,393.7649,3735.0,2026.0,1709.0,,4079.0,147461.0,134498.0,798698.2475,368851.9003,1120875.373,,213272.3579,70957335.03,3.166813362,1.790628254,11.33338226,,242.111763,0.211402368,110475512565.04391,536347.921786066,,
571,2010,340000,安徽省,12359.33,1729.02,6436.62,4193.68,14.0,52.1,33.9,20888,2427337.0,1241289.0,1186048.0,11542.938,10281.286,1261.652,5957.0,3395.0,2562.0,,2849.854,149382.0,142341.0,704394.7997,335438.3301,1010256.671,,133219.0705,80192624.97,4.256382706,2.386143992,9.644023638,,417.0023517,0.201244875,97772140300.04906,695864.7058444484,,
572,2010,220000,吉林省,8667.58,1050.15,4506.31,3111.12,12.1,52.0,35.9,31599,1684518.0,447585.0,1236933.0,7870.3844,7395.232,475.1524,2747.0,1281.0,1465.0,,4024.436,90437.0,81002.0,693333.545,258579.6924,991727.0392,,163758.8211,70427471.51,2.624328824,1.353367117,9.712034909,,229.4018784,0.154959075,77900181543.74847,408072.9057674327,,
573,2010,130000,河北省,20394.26,2562.81,10707.68,7123.77,12.6,52.5,34.9,28668,4206037.0,2255644.0,1950393.0,15083.3532,12922.6572,2160.696,7194.0,3993.0,3201.0,,4916.406,154344.0,146053.0,1500945.82,602965.5144,2111966.549,,311327.2565,128833180.5,6.129117727,3.213243734,12.7968416,,452.7319579,0.31782228,182786830601.74823,974154.9813765868,,
574,2010,460000,海南省,2064.5,539.83,571.0,953.67,26.1,27.7,46.2,23831,864858.0,232033.0,632825.0,1317.0434,1257.4997,59.5437,869.0,436.0,433.0,,693.748,21236.0,21012.0,171456.2353,73114.18478,251411.7294,,25731.23134,-131879561.0,3.718571929,2.184535512,10.42083553,,-2715.272285,0.139510948,21749482060.855217,650267.3561493547,,
575,2010,110000,北京市,14113.58,124.36,3388.38,10600.84,0.9,24.0,75.1,73856,30172155.0,5543621.0,24628534.0,5402.952,4916.5257,486.4263,1962.0,275.0,1686.0,,1169.406,21114.0,20920.0,395193.2783,239041.3697,499213.9412,,292126.1824,42296909.85,18.38157892,14.5545714,27.88302995,,1693.038283,3.396855418,72134564001.89859,4392072.013204202,,
576,2010,620000,甘肃省,4120.75,599.28,1984.97,1536.5,14.5,48.2,37.3,16113,740295.0,163778.0,576517.0,3158.3401,2808.5506,349.7895,2560.0,1635.0,925.0,,2441.355,118879.0,85733.0,391796.5655,237334.4242,561824.902,,90902.28249,42094623.48,0.7248341,0.556844096,8.418172467,,67.01684569,0.042042585,71742048301.39308,168364.87260514128,,
577,2010,430000,湖南省,16037.96,2325.5,7343.19,6369.27,14.5,45.8,39.7,24719,1465639.0,795599.0,670040.0,9663.5841,8617.9844,1045.5997,6570.0,3725.0,2845.0,,3695.107,227998.0,184045.0,395408.9707,219205.97,585357.5294,,51909.05327,56624991.82,1.646825072,1.030544487,8.479259932,,202.9486674,0.054047933,64380534214.7206,302824.7755303392,,
578,2010,530000,云南省,7224.18,1108.38,3223.49,2892.31,15.3,44.6,40.0,15752,1343012.0,760577.0,582435.0,5528.7146,5052.6134,476.1012,4602.0,3005.0,1597.0,,2473.413,209231.0,158120.0,603641.1749,337932.1304,877819.251,,129207.0656,48223189.99,1.4213216,0.878163573,8.710579963,,97.71202662,0.076056334,101885119002.50333,264838.0953573147,,
579,2010,540000,西藏自治区,507.46,68.72,163.92,274.82,13.5,32.3,54.2,17027,83607.0,77103.0,6504.0,462.669,404.9806,57.6884,301.0,232.0,68.0,,531.547,60810.0,36229.0,33637.57538,299439.4249,51826.79216,,11016.65876,-14864212.89,0.023767906,0.248297763,8.562987287,,-9.03831738,0.001946053,90851088475.7878,75335.20479757209,,
580,2010,350000,福建省,14737.12,1363.67,7522.83,5850.62,9.3,51.0,39.7,40025,10878329.0,7149313.0,3729016.0,8199.1248,7385.7807,813.3441,3693.0,1584.0,2109.0,,2111.419,91015.0,70655.0,543649.1043,324115.137,799702.9765,,121392.3736,-58186074.7,3.895043693,2.689856784,11.89690114,,-358.7511449,0.217425913,94940697287.90112,788241.01935201,,
581,2010,320000,江苏省,41425.48,2540.1,21753.93,17131.45,6.1,52.5,41.4,52840,46579896.0,27053869.0,19526027.0,23184.2827,17416.4655,5767.8172,7869.0,3102.0,4767.0,,1921.219,150307.0,141706.0,1724391.023,1029229.71,2401883.725,,645342.8583,106101597.9,13.92044406,10.15586127,17.89665378,,737.0864958,1.302392344,309472266704.1676,3054413.630253682,,
582,2010,230000,黑龙江省,10368.6,1302.9,5204.11,3861.59,12.6,50.2,37.2,27076,2551542.0,1628079.0,923463.0,6812.5591,6292.674,519.8851,3833.0,1700.0,2134.0,,5785.0,151945.0,118917.0,1299884.826,474066.787,1857506.498,,260032.2001,127609786.0,1.925269665,1.047447003,9.088180925,,162.7231707,0.096283106,145187736724.75748,320958.3177874948,,
583,2010,520000,贵州省,4602.16,625.03,1800.06,2177.07,13.6,39.1,47.3,13119,314680.0,192018.0,122662.0,3104.918,2609.3592,495.5588,3479.0,2303.0,1176.0,,2001.921,151644.0,72557.0,219614.5266,135663.7223,325177.7569,,26496.76776,29236157.99,1.108587564,0.767454902,8.356722186,,127.0013045,0.033437697,38894335295.10399,220101.6358833057,,
584,2010,150000,内蒙古自治区,11672.0,1095.28,6367.69,4209.02,9.4,54.6,36.1,47347,872974.0,333443.0,539532.0,8926.4611,8687.9855,238.4756,2472.0,1100.0,1372.0,,8947.108,157994.0,144395.0,873197.1105,614824.4075,1255981.369,,263261.9712,53063488.11,0.545941655,0.536335026,10.82508638,,28.55020697,0.041149054,188215415575.33597,164198.8821723297,,
585,2010,140000,山西省,9200.86,554.48,5234.0,3412.38,6.0,56.9,37.1,26283,1257622.0,470282.0,787341.0,6063.1711,5526.6025,536.5686,3574.0,1857.0,1717.0,,3752.352,131644.0,127664.0,865585.8182,439919.7259,1211600.776,,203301.8537,114552195.0,4.366763749,2.80112781,11.27684592,,497.3169333,0.256406035,133960898750.62996,853351.094680663,,
